Año;idmunici;ccdd;ccpp;ccdi;Ubigeo;;Provincia;Distrito;Tipomuni;VFI;P04_1;P04_2;P04_3;P04_4;P04_5;P04_6;P05_CC;P05_1;P05_2;P05_3;P06_CC;P06;P07;P08;P09;P10_1;P10_2;P10_3;P10_4;VFI_P11A;P11A_1;P11A_1_1;P11A_1_2;P11A_2;P11A_2_1;P11A_2_2;P11A_3;P11A_3_1;P11A_3_2;P11A_4;P11A_4_1;P11A_4_2;P11A_5;P11A_5_1;P11A_5_2;P11A_6;P11A_6_1;P11A_6_2;P11A_7;P11A_7_1;P11A_7_2;P11A_8;P11A_8_1;P11A_8_2;P11A_9;P11A_9_1;P11A_9_2;P11A_10;P11A_10_1;P11A_10_2;P11A_10_O;VFI_P11B;P11B_11;P11B_11_1;P11B_11_2;P11B_12;P11B_12_1;P11B_12_2;P11B_13;P11B_13_1;P11B_13_2;P11B_14;P11B_14_1;P11B_14_2;P11B_15;P11B_15_1;P11B_15_2;P11B_16;P11B_16_1;P11B_16_2;P11B_17;P11B_17_1;P11B_17_2;P11B_18;P11B_18_1;P11B_18_2;P11B_18_O;VFI_P12;P12_1;P12A_1;P12_2;P12A_2;VFI_P13;P13_1;P13A_1;P13_2;P13A_2;P13_3;P13A_3;P13_4;P13A_4;P13_5;P13A_5;P13_6;P13A_6;P13_7;P13A_7;P13_8;P13A_8;P13_9;P13A_9;P13A_9_O;VFI_P14;P14;P14A_1;P14A_2;VFI_P15;P15_1;P15A_1;P15_2;P15A_2;P15_3;P15A_3;P15_4;P15A_4;P15_5;P15A_5;P15_6;P15A_6;P15A_6_O;VFI_P16;P16_1;P16_2;P16_3;P16_4;P16_5;P16_6;P16_7;P16_8;P16_9;P16_9_O;VFI_P17;P17_1;P17_2;P17_3;P17_4;P17_5;P17_6;P17_7;P17_8;P17_9;P17_10;P17_11;P17_12;P17_13;P17_13_O;P17_14;VFI_P18;P18;P18_Portal
2022;10518;1;5;18;10518;AMAZONAS;LUYA;CHACHAPOYAS;2;1;2;22 DE NOVIEMBRE;249; ; ; ;41; ; ; ;41;997876297; ;MUNISANJERONIMO_PACLAS@HOTMAIL.COM; ;QUELMER;GOMEZ;POQUIOMA;2;1;1;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;1;4;1;1;1;1;1;2; ;1;2;2; ;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;4;5;0;0;0;0;0;0;12;0; ;0;1;2; 
2022;10519;1;5;19;10519;AMAZONAS;LUYA;CHACHAPOYAS;2;1;2;MIRADOR DEL VALLE UTCUBAMBA;150; ; ; ;41; ; ; ;41;813106; ;SANJUANDELOPECANCHA5@GMAIL.COM; ;DENY ALCIVIADES;GUTIERREZ;TORREJON;2;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;1;2;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;3;4;1;2; ;2; ;1;2;2; ;2; ;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;12;0; ;0;1;3; 
2022;10520;1;5;20;10520;AMAZONAS;LUYA;CHACHAPOYAS;2;1;1;COMERCIO;S/N; ; ; ;41;478014;951878174; ;41;990050046; ;MUNISANTACATALINA2@GMAIL.COM; ;LEONCIO;GOMEZ;VELA;2;1;1;1;0;1;0;1;2; ; ;1;1;0;2; ; ;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;1;1;1;1;2; ;2; ;2; ;2; ;2; ;1;1;1;1;2; ;2; ; ;1;1;2;1;1;1;1;2; ;2; ;1;2;1;1;2; ; ;1;0;0;0;4;0;6;7;8;0; ;1;1;0;0;4;5;0;0;0;0;0;0;12;0; ;0;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=10177&id_tema=1&ver=d
2022;10521;1;5;21;10521;AMAZONAS;LUYA;CHACHAPOYAS;2;1;2;SAN MARTIN;351;15;3;17;41;611111; ; ;41;999697944; ;MUNISANTOTOMAS1@GMAIL.COM; ;ENRIQUE;RITUAY;CHAVEZ;2;1;1;1;0;1;1;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;1;1;1;1;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;6;1;1;2; ;2; ;2; ;1;6;1;1;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;12;0; ;0;1;3; 
2022;10522;1;5;22;10522;AMAZONAS;LUYA;CHACHAPOYAS;2;1;2;KUELAP;454; ; ; ;41; ; ; ;41;999399381; ;MUNUCIPALIDADTINGO@GMAIL.COM; ;NEWMAN;GARCIA;VARGAS;2;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;2; ;1;2;2; ;1;1;2; ; ;1;1;3;5;1;1;1;2; ;1;3;1;1;1;1;2; ; ;1;0;0;3;4;5;0;0;8;0; ;1;1;2;0;4;5;0;0;0;9;0;0;12;0; ;0;1;3; 
2022;10523;1;5;23;10523;AMAZONAS;LUYA;CHACHAPOYAS;2;1;2;PROGRESO; ; ; ; ;41; ;925553960;925555611;41; ; ;AMUNITRITA1260@HOTMAIL.COM; ;ALBERTO;YALTA;VELA;2;1;1;1;0;1;1;0;2; ; ;1;1;0;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;1;1;0;TRIMOTO Y/O MOTOTAXY;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;1;1;2;1;2; ;2; ;2; ;2; ;2; ;2; ;1;5;2; ;2; ; ;1;1;5;5;1;1;1;1;1;1;6;2; ;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ;0;1;2; 
2022;10601;1;6;1;10601;AMAZONAS;RODRIGUEZ DE MENDOZA;CHACHAPOYAS;1;1;2;MATIAZA RIMACHI;510; ; ; ;41;476020;966881649; ;41;963590592; ;MUNIMENDOZA2020@GMAIL.COM; ;HELDER;RODRIGUEZ;ZELADA;2;1;1;3;0;1;4;1;2; ; ;1;2;1;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;1;1;0;2; ; ;1;0;1;2; ; ;1;0;1;2; ; ; ;1;1;1;1;1;1;1;2;1;4;1;4;1;6;1;8;1;7;1;8;1;2;2; ; ;1;1;40;5;1;2; ;2; ;1;5;1;10;2; ;1;1;LECTOR BIOMETRICO;1;0;2;3;4;0;0;0;0;0; ;1;1;2;3;4;5;6;7;0;9;0;0;12;0; ;0;1;2; 
2022;10602;1;6;2;10602;AMAZONAS;RODRIGUEZ DE MENDOZA;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;41; ;948555803;970285775;41;957115999; ;MDCH.010602@GMAIL.COM; ;TEOFILO;IZQUIERDO;LEON;2;1;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;2; ;2; ;1;5;2; ;2; ; ;1;1;3;2;1;1;1;2; ;2; ;1;1;2; ;2; ; ;1;0;0;0;4;0;6;0;8;0; ;1;0;2;0;4;5;0;0;0;9;0;0;12;0; ;0;1;3; 
2022;10603;1;6;3;10603;AMAZONAS;RODRIGUEZ DE MENDOZA;CHACHAPOYAS;2;1;2;SAN MARTIN;S/N; ; ; ;41; ; ; ;41;916676837; ;MUNIDISTRITALCOCHAMAL@GMAIL.COM; ;JOSE FAUSTO;LOPEZ;TUESTA;2;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;1;1;2; ;1;2;1;1;1;4;2; ;2; ; ;1;1;4;1;1;2; ;2; ;2; ;1;3;2; ;2; ; ;1;0;0;0;4;0;0;7;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;10604;1;6;4;10604;AMAZONAS;RODRIGUEZ DE MENDOZA;CHACHAPOYAS;2;1;2;PORVENIR;421; ; ; ;41; ;982958217; ;41;476061; ;MESADEPARTESHUAMBO@GMAIL.COM; ;NOHEMIAS;LOPEZ;AGUILAR;2;1;1;1;1;1;1;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;1;0;1;0;1;2; ; ;1;1;0;2; ; ; ;1;2; ;1;1;1;1;9;2; ;2; ;1;2;2; ;1;1;1;2;2; ;2; ; ;1;1;12;5;1;1;1;2; ;1;2;1;10;1;1;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;4;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=10185#.y7crn9vbxpb
2022;10605;1;6;5;10605;AMAZONAS;RODRIGUEZ DE MENDOZA;CHACHAPOYAS;2;1;2;ANDREA ORTEGA;206; ; ; ;41; ; ; ;41;978899089; ;LIMABAMBA010605@GMAIL.COM; ;ALINSON;RIVA;NOVOA;2;1;2; ; ;1;1;2;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;1;1;1;1;3;2; ;2; ; ;1;1;5;4;1;1;1;1;2;1;2;1;1;1;1;2; ; ;1;0;2;3;4;5;0;0;0;0; ;1;1;2;3;4;5;6;7;0;9;0;0;12;0; ;0;1;2; 
2022;10606;1;6;6;10606;AMAZONAS;RODRIGUEZ DE MENDOZA;CHACHAPOYAS;2;1;2;HERMANOS VARGAS;100; ; ; ;41; ;971363020; ;41;947460569;WWW.FACEBOOK.COM/LONGAR MENDOZA;MUNILONGAR@HOTMAIL.COM; ;AMANDO;LOPEZ;MUÑOZ;2;1;1;1;1;1;4;0;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;1;1;1;2; ;2; ;2; ;2; ;1;3;1;1;1;1;2; ;2; ; ;1;1;4;3;1;1;1;2; ;2; ;1;3;2; ;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;2; 
2022;10607;1;6;7;10607;AMAZONAS;RODRIGUEZ DE MENDOZA;CHACHAPOYAS;2;1;2;SAN NICOLAS;299; ; ; ;41; ;951546899; ;41; ; ;MESADEPARTESMARISCALBENAVIDES@GMAIL.COM; ;MARIO;OCAMPO;SALDAÑA;2;1;1;1;0;1;2;0;2; ; ;1;2;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;2;0;COMBI (HASTA 15 ASIENTOS);1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;1;1;1;2; ;2; ;2; ;2; ;1;2;2; ;1;4;2; ;2; ; ;1;1;6;1;1;2; ;2; ;2; ;1;3;2; ;2; ; ;1;0;2;3;4;0;6;7;0;0; ;1;0;0;3;4;5;0;0;0;9;0;0;12;0; ;0;1;3; 
2022;10608;1;6;8;10608;AMAZONAS;RODRIGUEZ DE MENDOZA;CHACHAPOYAS;2;1;2;CALICHE;S/N; ; ; ;41; ;970928253; ;41;952450648; ;MDMILPUC.010608@GMAIL.COM; ;OBED;PORTOCARRERO;PORTOCARRERO;2;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;COMBI (HASTA 15 ASIENTOS);1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;1;2;1;1;1;2; ;2; ;2; ;2; ;1;1;1;1;2; ;2; ; ;1;1;1;4;1;1;1;2; ;2; ;1;3;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;2;3;4;5;0;0;0;0;0;0;12;0; ;0;1;3; 
2022;10609;1;6;9;10609;AMAZONAS;RODRIGUEZ DE MENDOZA;CHACHAPOYAS;2;1;1;VIRGEN DEL ROSARIO;245; ; ; ;41; ; ; ;41;943848657; ;MUNIDEOMIA@HOTMAIL.COM; ;JAVIER;DEL AGUILA;TAFUR;2;1;1;3;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;10;1;3;1;4;2; ;2; ; ;1;1;15;1;1;1;1;2; ;1;3;1;8;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;0;0;0;0;0;7;0;0;0;0;0;0; ;0;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=10190#.yaqce9dmliw
2022;10610;1;6;10;10610;AMAZONAS;RODRIGUEZ DE MENDOZA;CHACHAPOYAS;2;1;2;MARTINES DE COMPAÑON;S/N; ; ; ;41; ; ; ;41;850420713; ;MPVSANTAROSA23@GMAIL.COM; ;JOSE NERIDO;ARBILDO;AGUILAR;2;1;2; ; ;1;3;0;2; ; ;1;0;1;2; ; ;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ;2; ;1;1;3;2; ;2; ;2; ;2; ;2; ;1;3;2; ;2; ; ;1;2; ; ;1;1;1;2; ;1;1;1;3;1;1;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;1;0;0;0;5;0;0;0;0;0;0;12;0; ;0;1;3; 
2022;10611;1;6;11;10611;AMAZONAS;RODRIGUEZ DE MENDOZA;CHACHAPOYAS;2;1;2;CAROLINA PORTOCARRERO;S/N; ; ; ;41; ; ; ;41;938238656; ;MUNICIPALIDADDETOTORA@GMAIL.COM; ;JULIO CESAR;FERNANDEZ;PORTOCARRERO;2;1;2; ; ;1;2;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;0;1;2; ; ;1;1;0;MINIVAN Y/O MINIBUS (ENTRE 8 Y 11 ASIENTOS);1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;2;1;1;2; ;2; ;2; ;1;1;2; ;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;13;SIGMU-SISTEMA INTEGRAL DE GESTION MUNICIPAL;0;1;3; 
2022;10612;1;6;12;10612;AMAZONAS;RODRIGUEZ DE MENDOZA;CHACHAPOYAS;2;1;2;HAYA DE LA TORRE;S/N; ; ; ;41; ; ; ;41;985699385; ;MUNIVISTAALEGRE.AMAZONAS@GMAIL.COM; ;MILDER;ROJAS;CAMPOS;2;1;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;2; ;1;6;1;1;2; ;2; ; ;1;1;7;4;1;2; ;2; ;2; ;1;3;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;10701;1;7;1;10701;AMAZONAS;UTCUBAMBA;CHACHAPOYAS;1;1;2;ANGAMOS;349; ; ; ;41;475029; ; ;41;450688;WWW.FACEBOOK.COM/MUNICIPALIDADPROVINCIALUTCUBAMBA/;ALCALDIA@MUNIUTCUBAMBA.GOB.PE;WWW.GOB.PE/MUNIUTCUBAMBA;ALAN;GARCIA;PEREZ;2;1;1;7;0;1;20;8;2; ; ;1;6;4;1;2;1;1;2;2;1;2;1;1;1;0;2; ; ;1;1;0;MOTOFURGONETA Y/O MOTOCARGA;1;2; ; ;1;1;2;1;2;2;1;2;1;1;1;1;2; ; ;1;1;2;1;1;0;MINICARGADOR FRONTAL;1;1;1;2; ;1;2; ;2; ;1;2;2; ;1;23;1;111;1;77;2; ;2; ; ;1;1;213;5;1;1;2;1;8;2; ;1;79;1;1;1;1;PLOTTER;1;0;0;3;4;0;0;0;0;0; ;1;1;2;3;4;5;6;7;8;9;0;0;12;0; ;0;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=11823#.xbmfmppkiuk
2022;10702;1;7;2;10702;AMAZONAS;UTCUBAMBA;CHACHAPOYAS;2;1;2;SAN MIGUEL;650; ; ; ;41; ; ; ;41;928989492;WWW.FACEBOOK.COM/MUNICAJARURO;MUNICAJARURO@MUNICAJARURO.GOB.PE;WWW.GOB.PE/MUNICAJARURO;HILDEBRANDO;TINEO;DIAZ;2;1;1;3;2;1;11;2;2; ; ;1;3;1;1;1;0;2; ; ;2; ; ;1;1;0;2; ; ;1;2;0;FURGONETA Y/O VAN;1;1;1;0;2; ; ;1;2;0;1;1;1;1;2;0;2; ; ;1;1;0;2; ; ; ;1;2; ;2; ;1;1;3;1;6;2; ;2; ;1;20;1;28;1;19;1;3;2; ; ;1;1;79;5;1;2; ;2; ;1;5;1;50;1;2;1;1;PLOTTER;1;0;0;3;4;0;0;0;0;0; ;1;1;0;3;0;0;0;7;0;0;0;0;0;0; ;0;1;1;www.transparencia.gob.pe/reportes_directos/pep_transparencia_acceso_informacion.aspx?id_entidad=10194#.yapxmtdmliu
2022;10703;1;7;3;10703;AMAZONAS;UTCUBAMBA;CHACHAPOYAS;2;1;1;SAN PEDRO;1058; ; ; ;41;656412;956464874;921138907;41;656412;WWW.FACEBOOK.COM/DISTRITO.CUMBA.3;MUNICIPALIDADCUMBA@GMAIL.COM; ;ELVIS ROBERT;RAMOS;GUEVARA;2;1;1;1;0;1;3;5;2; ; ;1;2;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;1;1;0;2; ; ; ;1;1;1;1;2;1;2; ;2; ;2; ;2; ;1;6;1;10;1;1;2; ;2; ; ;1;1;17;3;1;1;3;2; ;2; ;1;8;2; ;1;1;LECTOR BIOMETRICO;1;0;0;0;4;0;0;0;0;0; ;1;1;0;0;0;0;0;0;0;0;0;0;12;0; ;0;1;2; 
2022;10704;1;7;4;10704;AMAZONAS;UTCUBAMBA;CHACHAPOYAS;2;1;2;LAMBAYEQUE;183;B;3; ;41; ;914967052; ;41;953936058;WWW.FACEBOOK.COM/MUNI ELMILAGRO;MUNIMILAGRO@HOTMAIL.COM; ;RENE;VARGAS;CORONEL;2;1;1;1;0;2; ; ;2; ; ;1;2;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;1;1;1;1;4;1;2;2; ;2; ;2; ;1;1;1;4;2; ;2; ; ;1;1;10;5;1;1;1;2; ;1;1;1;8;2; ;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;2; 
2022;10705;1;7;5;10705;AMAZONAS;UTCUBAMBA;CHACHAPOYAS;2;1;2;SAN MARTIN;S/N; ; ; ;41;631472;930261421; ;41;930360140; ;MUNIJAMALCA@HOTMAIL.COM; ;EDINSON;URBINA;LOPEZ;2;1;2; ; ;1;4;2;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ; ;1;1;1;1;1;1;2; ;2; ;2; ;2; ;1;10;1;10;1;10;1;10;2; ; ;1;1;30;5;1;1;1;1;2;1;10;1;1;1;1;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;1;2;3;4;5;6;7;8;9;0;0;12;0; ;0;1;2; 
2022;10706;1;7;6;10706;AMAZONAS;UTCUBAMBA;CHACHAPOYAS;2;1;2;2 DE MAYO;256; ; ; ;41; ; ; ;41;943108618; ;TRAMITEDOCUMENTARIO@MUNILONYAGRANDE.GOB.PE;WWW.GOB.PE/MUNILONYAGRANDE;SEGUNDO DAMIAN;TICLLA;HIDROGO;2;1;2; ; ;1;6;2;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;1;1;2; ;1;4;1;12;1;2;1;1;2; ; ;1;1;20;3;1;1;4;1;1;2; ;2; ;1;2;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;12;0; ;0;1;4;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=10200&id_tema=1&ver=d
2022;10707;1;7;7;10707;AMAZONAS;UTCUBAMBA;CHACHAPOYAS;2;1;2;SAN ANTONIO;S/N; ; ; ;41; ; ; ;41;920854819; ;MUNIYAMON2020@GMAIL.COM; ;GILBERTO;AREVALO;TORRES;2;1;2; ; ;1;3;0;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;1;1;1;1;1;3;2; ;2; ;1;2;1;2;2; ;2; ; ;1;1;9;1;1;2; ;2; ;2; ;1;6;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;2;0;4;5;0;0;0;0;0;0;0;0; ;0;1;2; 
2022;20101;2;1;1;20101;ANCASH;HUARAZ;CHACHAPOYAS;1;1;1;LUZURIAGA;734; ; ; ;43;424126; ; ;43;429955;WWW.FACEBOOK.COM/MUNICIPALIDADHUARAZ; ;WWW.MUNIHUARAZ.GOB.PE/;ELISEO RORI;MAUTINO;ANGELES;2;1;1;8;1;1;15;3;1;0;1;1;1;4;1;4;3;1;1;0;1;1;0;1;2;0;2; ; ;1;4;0;MOTOFURGONETA Y/O MOTOCARGA;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ; ;1;1;3;2; ;1;1;3;1;2;1;44;1;3;1;22;1;64;1;77;1;25;2; ; ;1;1;240;5;1;1;7;1;2;1;29;1;57;1;4;2; ; ;1;0;2;0;4;0;0;0;8;0; ;1;1;2;3;4;5;6;7;8;9;0;0;12;0; ;0;1;1;www.transparencia.gob.pe/reportes_directos/pep_transparencia_acceso_informacion.aspx?id_entidad=11824&id_tema=49&cod_rueep=0&ver=d.ytgvshbmliv
2022;20102;2;1;2;20102;ANCASH;HUARAZ;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;990355534; ;MUNIDIST.COCHABAMBA@GMAIL.COM; ;CLETO MARCELINO;CHAVEZ;RAMIREZ;2;1;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;1;8;2; ;2; ;2; ;2; ;1;3;2; ;2; ; ;1;1;11;1;1;1;1;2; ;2; ;1;6;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;2;3;4;5;6;0;0;9;0;0;12;0; ;0;1;2; 
2022;20103;2;1;3;20103;ANCASH;HUARAZ;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;970223328; ;HEDERPAREDESALCALDEMUNICOLCABAMBA@HOTMAIL.COM; ;HEDER ANTONIO;PAREDES;CHINCHAY;2;1;1;1;0;1;2;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;TRIMOTO Y/O MOTOTAXY;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;1;1;1;2; ;2; ;2; ;1;4;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;2;3;4;5;0;0;0;0;0;0;0;0; ;0;1;3; 
2022;20104;2;1;4;20104;ANCASH;HUARAZ;CHACHAPOYAS;2;1;1;JUNIN;S/N; ; ; ;43; ; ; ;43;967562446; ;MUNIHUANCHAY@GMAIL.COM; ;JUAN DE DIOS;GARCIA;OSORIO;2;1;1;1;0;1;2;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;1;6;2; ;1;1;2; ;1;4;2; ;2; ;2; ; ;1;1;11;1;1;1;1;2; ;2; ;1;2;1;1;1;1;IMPRESORA TERMICA;1;0;0;3;4;0;0;0;0;9;SISFOH - Sistema de Focalización de Hogares;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
